Algoritmo Grover: 

121.740	1387	
154.176	1387	
183.889	1387	
51.541	1387	
220.584	1387	
84.125	1387	
184.317	1387	
124.871	1387	
170.407	1387	
233.766	1387	
203.256	1387	
92.773	1387	
219.570	1387	
199.585	1387	
131.207	1387	
205.871	1387	
115.065	1387	
124.315	1387	
84.930	1387	
95.609	1387	
145.303	1387	
227.420	1387	
146.130	1387	
105.083	1387	
4.417	1387	
132.711	1387	
147.496	1387	
201.808	1387	
229.041	1387	
139.722	1387	
232.737	1387	
192.059	1387	
197.404	1387	
53.758	1387	
76.398	1387	
298.875	1387	
194.741	1387	
96.358	1387	
116.399	1387	
161.820	1387	
114.494	1387	
182.656	1387	
236.781	1387	
80.355	1387	
213.272	1387	
54.114	1387	
25.769	1387	
206.144	1387	
118.947	1387	
64.980	1387	
124.449	1387	
185.594	1387	
175.962	1387	
10.404	1387	
69.039	1387	
265.016	1387	
106.502	1387	
278.230	1387	
181.150	1387	
163.349	1387	
110.062	1387	
97.406	1387	
181.102	1387	
136.551	1387	
224.685	1387	
35.912	1387	
51.368	1387	
29.709	1387	
180.365	1387	
70.224	1387	
198.374	1387	
157.922	1387	
101.373	1387	
200.357	1387	
140.646	1387	
229.081	1387	
181.468	1387	
6.057	1387	
4.538	1387	
170.323	1387	
254.858	1387	
60.227	1387	
84.965	1387	
182.016	1387	
90.118	1387	
135.466	1387	
258.332	1387	
29.962	1387	
58.927	1387	
201.865	1387	
165.250	1387	
123.976	1387	
6.140	1387	
79.443	1387	
78.194	1387	
89.174	1387	
1.447	1387	
168.377	1387	
219.728	1387	
106.836	1387	
161.671	1387	
242.547	1387	
132.868	1387	
116.222	1387	
107.765	1387	
163.971	1387	
148.932	1387	
262.740	1387	
83.529	1387	
136.058	1387	
149.895	1387	
196.082	1387	
176.389	1387	
273.338	1387	
63.426	1387	
183.999	1387	
119.597	1387	
196.431	1387	
206.786	1387	
158.977	1387	
149.375	1387	
87.615	1387	
159.506	1387	
145.891	1387	
238.869	1387	
114.904	1387	
174.917	1387	
20.976	1387	
129.698	1387	
166.439	1387	
141.975	1387	
165.465	1387	
5.498	1387	
176.515	1387	
123.238	1387	
276.190	1387	
32.905	1387	
169.123	1387	
144.699	1387	
133.156	1387	
140.335	1387	
212.119	1387	
110.106	1387	
89.156	1387	
150.437	1387	
179.885	1387	
114.812	1387	
213.862	1387	
253.307	1387	
146.196	1387	
145.965	1387	
10.616	1387	
157.044	1387	
37.323	1387	
129.742	1387	
145.285	1387	
.084	1387	
164.078	1387	
73.274	1387	
136.530	1387	
61.594	1387	
114.513	1387	
165.706	1387	
145.618	1387	
118.809	1387	
93.986	1387	
134.158	1387	
81.044	1387	
44.910	1387	
77.115	1387	
136.653	1387	
184.309	1387	
104.835	1387	
132.820	1387	
180.681	1387	
21.602	1387	
90.988	1387	
193.678	1387	
178.250	1387	
98.216	1387	
153.796	1387	
181.749	1387	
128.455	1387	
138.018	1387	
206.688	1387	
173.922	1387	
8.458	1387	
266.410	1387	
194.659	1387	
200.079	1387	
7.008	1387	
122.262	1387	
133.392	1387	
2.391	1387	
127.667	1387	
111.803	1387	
178.327	1387	
151.933	1387	
161.081	1387	
149.556	1387	
122.873	1387	
184.900	1387	
203.289	1387	
13.495	1387	
115.086	1387	
235.314	1387	
147.164	1387	
74.098	1387	
97.468	1387	
149.819	1387	
169.915	1387	
156.026	1387	
46.144	1387	
184.345	1387	
153.007	1387	
168.603	1387	
4.315	1387	
38.334	1387	
141.670	1387	
119.801	1387	
157.845	1387	
186.547	1387	
248.084	1387	
37.382	1387	
43.302	1387	
162.490	1387	
159.472	1387	
241.921	1387	
127.330	1387	
62.276	1387	
212.502	1387	
139.536	1387	
109.765	1387	
184.449	1387	
164.246	1387	
89.545	1387	
133.547	1387	
234.336	1387	
221.372	1387	
88.827	1387	
85.752	1387	
204.388	1387	
131.438	1387	
28.132	1387	
260.404	1387	
154.872	1387	
113.264	1387	
62.999	1387	
71.577	1387	
172.473	1387	
148.918	1387	
131.360	1387	
222.260	1387	
109.205	1387	
3.676	1387	
85.194	1387	
88.604	1387	
252.639	1387	
169.577	1387	
178.083	1387	
45.359	1387	
117.499	1387	
88.506	1387	
174.886	1387	
102.459	1387	
154.858	1387	
116.254	1387	
148.306	1387	
159.759	1387	
142.821	1387	
5.392	1387	
86.205	1387	
139.363	1387	
196.431	1387	
187.145	1387	
5.120	1387	
92.971	1387	
128.428	1387	
182.045	1387	
53.598	1387	
175.673	1387	
209.110	1387	
58.892	1387	
82.285	1387	
153.846	1387	
111.912	1387	
117.100	1387	
111.163	1387	
99.686	1387	
187.912	1387	
109.186	1387	
157.314	1387	
165.447	1387	
188.683	1387	
143.103	1387	
123.329	1387	
121.735	1387	
96.679	1387	
197.980	1387	
107.141	1387	
60.161	1387	
234.097	1387	
194.145	1387	
129.648	1387	
201.746	1387	
187.540	1387	
195.350	1387	
177.471	1387	
131.423	1387	
100.488	1387	
167.612	1387	
68.098	1387	
150.474	1387	
161.988	1387	
120.069	1387	
163.240	1387	
1.903	1387	
227.821	1387	
61.343	1387	
246.354	1387	
161.373	1387	
78.524	1387	
40.984	1387	
93.890	1387	
78.681	1387	
114.029	1387	
105.811	1387	
191.530	1387	
80.621	1387	
78.010	1387	
174.287	1387	
115.097	1387	
211.076	1387	
181.911	1387	
113.600	1387	
210.568	1387	
63.612	1387	
81.015	1387	
144.012	1387	
308.676	1387	
191.788	1387	
210.966	1387	
198.233	1387	
246.661	1387	
243.452	1387	
214.201	1387	
155.445	1387	
129.509	1387	
154.204	1387	
85.544	1387	
30.895	1387	
123.542	1387	
11.304	1387	
134.666	1387	
138.846	1387	
156.805	1387	
15.673	1387	
34.737	1387	
75.420	1387	
20.112	1387	
105.252	1387	
191.386	1387	
324.111	1387	
130.795	1387	
67.771	1387	
235.305	1387	
92.898	1387	
201.683	1387	
264.978	1387	
101.327	1387	
18.515	1387	
113.191	1387	
258.201	1387	
203.994	1387	
252.164	1387	
199.423	1387	
77.254	1387	
81.193	1387	
8.172	1387	
283.031	1387	
150.639	1387	
229.485	1387	
5.890	1387	
208.426	1387	
254.633	1387	
179.452	1387	
223.617	1387	
143.615	1387	
92.642	1387	
151.185	1387	
156.467	1387	
88.802	1387	
97.816	1387	
296.713	1387	
165.025	1387	
101.691	1387	
188.440	1387	
98.658	1387	
143.194	1387	
107.059	1387	
184.662	1387	
173.102	1387	
95.557	1387	
3.883	1387	
94.324	1387	
193.851	1387	
44.960	1387	
60.658	1387	
10.689	1387	
74.334	1387	
254.312	1387	
173.231	1387	
80.895	1387	
222.489	1387	
66.782	1387	
150.019	1387	
195.370	1387	
236.127	1387	
202.982	1387	
174.154	1387	
205.526	1387	
129.306	1387	
71.509	1387	
218.228	1387	
141.044	1387	
145.391	1387	
4.423	1387	
117.637	1387	
208.681	1387	
6.291	1387	
149.228	1387	
221.698	1387	
194.752	1387	
112.811	1387	
9.268	1387	
158.089	1387	
111.897	1387	
.824	1387	
173.018	1387	
89.897	1387	
90.912	1387	
173.197	1387	
164.944	1387	
111.313	1387	
87.079	1387	
121.154	1387	
157.239	1387	
263.607	1387	
56.331	1387	
104.355	1387	
167.713	1387	
79.251	1387	
80.658	1387	
112.020	1387	
268.552	1387	
136.667	1387	
87.192	1387	
111.783	1387	
180.589	1387	
188.822	1387	
206.082	1387	
73.156	1387	
219.756	1387	
234.299	1387	
147.240	1387	
96.186	1387	
117.622	1387	
103.436	1387	
97.570	1387	
226.384	1387	
8.801	1387	
92.910	1387	
117.638	1387	
80.366	1387	
134.401	1387	
75.165	1387	
80.148	1387	
157.971	1387	
229.169	1387	
167.018	1387	
43.680	1387	
212.432	1387	
228.948	1387	
131.263	1387	
105.764	1387	
143.790	1387	
133.699	1387	
115.899	1387	
